0.000000, 0.0000000000
1.000000, 0.0000000000
2.000000, -0.0003095355
3.000000, 0.0029371233
4.000000, 0.0200064663
5.000000, 0.0520651774
6.000000, 0.0889915070
7.000000, 0.1404660150
8.000000, 0.2035870189
9.000000, 0.2695809163
10.000000, 0.3411396763
11.000000, 0.4157541576
12.000000, 0.4884944758
13.000000, 0.5620350794
14.000000, 0.6333164090
15.000000, 0.6984566887
16.000000, 0.7588860691
17.000000, 0.8130634003
18.000000, 0.8582217495
19.000000, 0.8963626708
20.000000, 0.9282619114
21.000000, 0.9529940906
22.000000, 0.9712710772
23.000000, 0.9843027307
24.000000, 0.9930593422
25.000000, 0.9980371953
26.000000, 0.9998676310
27.000000, 0.9994809298
28.000000, 0.9975848922
29.000000, 0.9944599036
30.000000, 0.9906721480
31.000000, 0.9867818791
32.000000, 0.9826389377
33.000000, 0.9784167361
34.000000, 0.9744612378
35.000000, 0.9708041022
36.000000, 0.9673795410
37.000000, 0.9643759031
38.000000, 0.9617877086
39.000000, 0.9593733901
40.000000, 0.9573456567
41.000000, 0.9560124426
42.000000, 0.9549752717
43.000000, 0.9537525919
44.000000, 0.9527084206
45.000000, 0.9521329843
46.000000, 0.9515151877
47.000000, 0.9509840810
48.000000, 0.9507678595
49.000000, 0.9506260957
50.000000, 0.9505327080
51.000000, 0.9505721847
52.000000, 0.9506501565
53.000000, 0.9507592466
54.000000, 0.9509038036
55.000000, 0.9510165504
56.000000, 0.9511309304
57.000000, 0.9512578391
58.000000, 0.9513223862
59.000000, 0.9513472897
60.000000, 0.9513809080
61.000000, 0.9513702830
62.000000, 0.9512990398
63.000000, 0.9512199971
64.000000, 0.9511293882
65.000000, 0.9509930145
66.000000, 0.9508299164
67.000000, 0.9506674842
68.000000, 0.9504909663
69.000000, 0.9502887446
70.000000, 0.9500794704
71.000000, 0.9498766979
72.000000, 0.9496661485
73.000000, 0.9494415168
74.000000, 0.9492221716
75.000000, 0.9490124259
76.000000, 0.9487958172
77.000000, 0.9485738976
78.000000, 0.9483636270
79.000000, 0.9481587223
80.000000, 0.9479470664
81.000000, 0.9477372931
82.000000, 0.9475382550
83.000000, 0.9473394923
84.000000, 0.9471353345
85.000000, 0.9469362965
86.000000, 0.9467438427
87.000000, 0.9465486492
88.000000, 0.9463504957
89.000000, 0.9461572400
90.000000, 0.9459669994
91.000000, 0.9457725252
92.000000, 0.9455771665
93.000000, 0.9453868157
94.000000, 0.9451955512
95.000000, 0.9450006623
96.000000, 0.9448070469
97.000000, 0.9446163915
98.000000, 0.9444233285
99.000000, 0.9442280524
100.000000, 0.9440351839
101.000000, 0.9438434770
102.000000, 0.9436489479
103.000000, 0.9434536442
104.000000, 0.9432608032
105.000000, 0.9430680449
106.000000, 0.9428731285
107.000000, 0.9426785167
108.000000, 0.9424857032
109.000000, 0.9422918934
110.000000, 0.9420969494
111.000000, 0.9419030569
112.000000, 0.9417102710
113.000000, 0.9415160740
114.000000, 0.9413214897
115.000000, 0.9411282890
